,AWAY_PTS,AWAY_TEAM,DATE,HOME_PTS,HOME_TEAM,HOME_TEAM_WINS,MARGIN,OLD_INDEX,PRED_AWAY_PTS,PRED_AWAY_WIN_PROB,PRED_HOME_PTS,PRED_HOME_TEAM_WINS,PRED_HOME_WIN_PROB
127,94,MIA,2017-11-03,95,DEN,1,0.05070993914807298,254,105.5,0.3448275862068966,111.0,1.0,0.7058823529411765
128,101,BOS,2017-11-03,94,OKC,0,0.04480286738351258,256,100.25,0.3225806451612903,106.75,1.0,0.7222222222222222
129,112,BKN,2017-11-03,124,LAL,1,0.03337505214851899,258,112.5,0.425531914893617,115.5,1.0,0.6078431372549019
130,113,MEM,2017-11-04,104,LAC,0,0.044642857142857206,260,97.25,0.35714285714285715,102.25,1.0,0.6875
131,99,SAC,2017-11-04,108,DET,1,0.04481792717086841,262,93.25,0.23529411764705882,102.25,1.0,0.8095238095238095
132,96,NOP,2017-11-04,90,CHI,0,0.044642857142857206,264,102.5,0.6875,97.0,0.0,0.35714285714285715
133,99,DAL,2017-11-04,112,MIN,1,0.04285714285714293,266,101.0,0.14285714285714285,113.0,1.0,0.9
134,127,GSW,2017-11-04,108,DEN,0,0.043878894251864864,268,120.75,0.8113207547169812,111.75,0.0,0.23255813953488372
135,117,ATL,2017-11-05,115,CLE,0,0.042424242424242475,270,104.5,0.13333333333333333,116.0,1.0,0.9090909090909091
136,104,MIA,2017-11-05,101,LAC,0,0.05070993914807298,272,100.0,0.3448275862068966,105.5,1.0,0.7058823529411765
137,107,WAS,2017-11-05,96,TOR,0,0.042229729729729826,274,103.5,0.3125,110.0,1.0,0.7297297297297297
138,104,BOS,2017-11-05,88,ORL,0,0.03337505214851899,276,106.25,0.6078431372549019,103.25,0.0,0.425531914893617
139,110,UTA,2017-11-05,137,HOU,1,0.04761904761904767,278,99.5,0.3333333333333333,105.5,1.0,0.7142857142857143
140,95,PHX,2017-11-05,112,SAS,1,0.04761904761904745,280,101.0,0.19047619047619047,110.5,1.0,0.8571428571428571
141,101,IND,2017-11-05,108,NYK,1,0.04761904761904767,282,108.0,0.5238095238095238,108.0,0.5,0.5238095238095238
142,94,CHA,2017-11-05,112,MIN,1,0.039787798408488007,284,106.75,0.38461538461538464,111.25,1.0,0.6551724137931034
143,99,OKC,2017-11-05,103,POR,1,0.03337505214851899,286,107.25,0.6078431372549019,104.25,0.0,0.425531914893617
144,102,MEM,2017-11-05,107,LAL,1,0.037878787878787845,288,104.5,0.5833333333333334,102.0,0.0,0.45454545454545453
145,110,BOS,2017-11-06,107,ATL,0,0.04444444444444451,290,105.75,0.7777777777777778,98.25,0.0,0.26666666666666666
146,98,BKN,2017-11-06,92,PHX,0,0.04761904761904767,292,116.75,0.5238095238095238,116.75,0.5,0.5238095238095238
147,80,MIA,2017-11-06,97,GSW,1,0.04260651629072676,294,104.25,0.09523809523809523,118.75,1.0,0.9473684210526315
148,119,MIL,2017-11-07,124,CLE,1,0.044642857142857206,296,108.25,0.35714285714285715,113.25,1.0,0.6875
149,113,DAL,2017-11-07,99,WAS,0,0.04761904761904745,298,101.75,0.19047619047619047,111.75,1.0,0.8571428571428571
150,117,NOP,2017-11-07,112,IND,0,0.045454545454545414,300,110.0,0.5454545454545454,108.5,0.0,0.5
151,114,CHI,2017-11-07,119,TOR,1,0.04288499025341119,302,94.75,0.14814814814814814,106.25,1.0,0.8947368421052632
152,113,CHA,2017-11-07,118,NYK,1,0.03958436417615041,304,105.5,0.574468085106383,103.5,0.0,0.46511627906976744
153,107,LAC,2017-11-07,120,SAS,1,0.04127966976264186,306,100.0,0.39215686274509803,104.0,1.0,0.6491228070175439
154,104,PHI,2017-11-07,97,UTA,0,0.04348771472059143,308,98.5,0.31746031746031744,105.0,1.0,0.726027397260274
155,104,BKN,2017-11-07,112,DEN,1,0.042424242424242475,310,108.75,0.13333333333333333,121.25,1.0,0.9090909090909091
156,98,MEM,2017-11-07,97,POR,0,0.037878787878787845,312,98.75,0.45454545454545453,101.25,1.0,0.5833333333333334
157,86,OKC,2017-11-07,94,SAC,1,0.04166666666666674,314,106.75,0.875,95.75,0.0,0.16666666666666666
158,99,NYK,2017-11-08,112,ORL,1,0.050000000000000044,316,103.25,0.25,111.75,1.0,0.8
159,97,IND,2017-11-08,114,DET,1,0.04102564102564088,318,102.0,0.3076923076923077,108.5,1.0,0.7333333333333333
160,96,LAL,2017-11-08,107,BOS,1,0.044117647058823595,320,104.0,0.29411764705882354,110.5,1.0,0.75
161,126,MIA,2017-11-08,115,PHX,0,0.05070993914807298,322,111.25,0.7058823529411765,105.25,0.0,0.3448275862068966
162,101,MIN,2017-11-08,125,GSW,1,0.050000000000000044,324,109.5,0.25,118.0,1.0,0.8
163,95,LAL,2017-11-09,111,WAS,1,0.04615384615384621,326,107.25,0.2,116.75,1.0,0.8461538461538461
164,118,NOP,2017-11-09,122,TOR,1,0.044642857142857206,328,105.0,0.35714285714285715,110.0,1.0,0.6875
165,113,CLE,2017-11-09,117,HOU,1,0.04784688995215314,330,111.5,0.3508771929824561,117.0,1.0,0.696969696969697
166,108,PHI,2017-11-09,109,SAC,1,0.04761904761904767,332,107.25,0.7142857142857143,100.75,0.0,0.3333333333333333
167,94,OKC,2017-11-09,102,DEN,1,0.03958436417615041,334,108.75,0.574468085106383,106.75,0.0,0.46511627906976744
168,104,ATL,2017-11-10,111,DET,1,0.04521963824289399,336,100.75,0.2777777777777778,108.25,1.0,0.7674418604651163
169,87,CHA,2017-11-10,90,BOS,1,0.03628117913832196,338,101.25,0.4444444444444444,103.75,1.0,0.5918367346938775
170,105,IND,2017-11-10,87,CHI,0,0.03337505214851899,340,102.5,0.6078431372549019,99.5,0.0,0.425531914893617
171,94,MIL,2017-11-10,87,SAS,0,0.03703703703703698,342,100.0,0.37037037037037035,104.5,1.0,0.6666666666666666
172,128,ORL,2017-11-10,112,PHX,0,0.03779289493575222,344,115.25,0.6296296296296297,111.75,0.0,0.40816326530612246
173,84,MIA,2017-11-10,74,UTA,0,0.03628117913832196,346,95.75,0.4444444444444444,98.25,1.0,0.5918367346938775
174,111,LAC,2017-11-10,120,OKC,1,0.05070993914807298,348,102.25,0.3448275862068966,107.75,1.0,0.7058823529411765
175,101,BKN,2017-11-10,97,POR,0,0.043878894251864864,350,104.75,0.23255813953488372,113.25,1.0,0.8113207547169812
176,94,ATL,2017-11-11,113,WAS,1,0.04615384615384621,352,103.25,0.2,113.25,1.0,0.8461538461538461
177,103,LAC,2017-11-11,111,NOP,1,0.04761904761904767,354,106.25,0.3333333333333333,111.75,1.0,0.7142857142857143
178,96,MEM,2017-11-11,111,HOU,1,0.03987240829346095,356,101.75,0.30303030303030304,108.25,1.0,0.7368421052631579
179,91,SAC,2017-11-11,118,NYK,1,0.04348771472059143,358,97.75,0.31746031746031744,104.25,1.0,0.726027397260274
180,111,CLE,2017-11-11,104,DAL,0,0.04761904761904767,360,110.25,0.7142857142857143,104.25,0.0,0.3333333333333333
181,90,LAL,2017-11-11,98,MIL,1,0.04480286738351258,362,105.25,0.3225806451612903,111.75,1.0,0.7222222222222222
182,114,PHI,2017-11-11,135,GSW,1,0.04444444444444451,364,108.5,0.1111111111111111,122.0,1.0,0.9333333333333333
183,94,CHI,2017-11-11,133,SAS,1,0.048484848484848575,366,89.5,0.18181818181818182,100.0,1.0,0.8666666666666667
184,107,ORL,2017-11-11,125,DEN,1,0.04782400765184125,368,103.75,0.24390243902439024,112.75,1.0,0.803921568627451
185,106,BKN,2017-11-11,114,UTA,1,0.044117647058823595,370,100.75,0.29411764705882354,107.75,1.0,0.75
186,110,MIN,2017-11-11,118,PHX,1,0.04615384615384621,372,120.75,0.8461538461538461,110.75,0.0,0.2
187,94,TOR,2017-11-12,95,BOS,1,0.03205128205128216,374,102.5,0.6153846153846154,99.0,0.0,0.4166666666666667
188,103,MIA,2017-11-12,112,DET,1,0.03958436417615041,376,99.25,0.46511627906976744,101.75,1.0,0.574468085106383
189,118,HOU,2017-11-12,95,IND,0,0.04285714285714293,378,115.0,0.6428571428571429,111.5,0.0,0.4
190,99,DAL,2017-11-12,112,OKC,1,0.048484848484848575,380,96.25,0.18181818181818182,106.75,1.0,0.8666666666666667
191,92,SAC,2017-11-13,110,WAS,1,0.04008164780107615,382,98.5,0.15772870662460567,109.5,1.0,0.8823529411764706
192,104,CLE,2017-11-13,101,NYK,0,0.03952991452991439,384,113.0,0.6923076923076923,108.0,0.0,0.3472222222222222
193,103,MEM,2017-11-13,110,MIL,1,0.034770010865628365,386,97.75,0.398406374501992,101.75,1.0,0.6363636363636364
194,105,ATL,2017-11-13,106,NOP,1,0.039944903581267344,388,103.75,0.2066115702479339,113.25,1.0,0.8333333333333334
195,109,MIN,2017-11-13,98,UTA,0,0.03628117913832196,390,106.5,0.5918367346938775,103.5,0.0,0.4444444444444444
196,100,LAL,2017-11-13,93,PHX,0,0.04707884288145214,392,114.75,0.5121951219512195,115.75,1.0,0.5348837209302325
197,82,DEN,2017-11-13,99,POR,1,0.04140786749482395,394,105.0,0.47619047619047616,107.0,1.0,0.5652173913043478
